timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
0.000000000000000000e+00,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
2.000000094994902611e-03,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
4.000000189989805222e-03,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
9.999999776482582092e-03,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
1.200000010430812836e-02,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
1.600000075995922089e-02,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
1.999999955296516418e-02,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
2.400000020861625671e-02,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
2.800000086426734924e-02,-1.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
3.200000151991844177e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
3.700000047683715820e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
4.300000146031379700e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
4.399999976158142090e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
5.000000074505805969e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
5.200000107288360596e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
5.600000172853469849e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
5.999999865889549255e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
6.400000303983688354e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
6.800000369548797607e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
7.199999690055847168e-02,2.000000000000000000e+00,3.410474777221679688e+01,-6.213612079620361328e+00,6.123000335693359375e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
7.599999755620956421e-02,2.000000000000000000e+00,3.410467910766601562e+01,-6.213593959808349609e+00,6.122998809814453125e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
7.999999821186065674e-02,2.000000000000000000e+00,3.410430526733398438e+01,-6.213481426239013672e+00,6.122993469238281250e+01,-1.623750305175781250e+02,6.572703552246093750e+01,-1.090212097167968750e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
8.399999886751174927e-02,2.000000000000000000e+00,3.410324096679687500e+01,-6.213131904602050781e+00,6.122975921630859375e+01,-1.623750152587890625e+02,6.572704315185546875e+01,-1.090212020874023438e+02,8.711444854736328125e+01,1.824158477783203125e+01,6.236338424682617188e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
8.799999952316284180e-02,2.000000000000000000e+00,3.410113525390625000e+01,-6.212379455566406250e+00,6.122937393188476562e+01,-1.623749847412109375e+02,6.572705078125000000e+01,-1.090211639404296875e+02,8.711444091796875000e+01,1.824158096313476562e+01,6.236337661743164062e+01,1.718766326904296875e+02,3.251713943481445312e+01,5.575320816040039062e+01
9.200000017881393433e-02,2.000000000000000000e+00,3.409775924682617188e+01,-6.211083412170410156e+00,6.122867965698242188e+01,-1.623749694824218750e+02,6.572705841064453125e+01,-1.090210647583007812e+02,8.711436462402343750e+01,1.824155044555664062e+01,6.236334991455078125e+01,1.718766479492187500e+02,3.251715469360351562e+01,5.575320816040039062e+01
9.600000083446502686e-02,2.000000000000000000e+00,3.409296417236328125e+01,-6.209125041961669922e+00,6.122759246826171875e+01,-1.623749847412109375e+02,6.572709655761718750e+01,-1.090208511352539062e+02,8.711412811279296875e+01,1.824144744873046875e+01,6.236325454711914062e+01,1.718766632080078125e+02,3.251719284057617188e+01,5.575320053100585938e+01
1.000000014901161194e-01,2.000000000000000000e+00,3.408658218383789062e+01,-6.206389904022216797e+00,6.122599411010742188e+01,-1.623750762939453125e+02,6.572714996337890625e+01,-1.090204467773437500e+02,8.711357116699218750e+01,1.824119758605957031e+01,6.236300277709960938e+01,1.718767089843750000e+02,3.251730346679687500e+01,5.575315856933593750e+01
1.040000021457672119e-01,2.000000000000000000e+00,3.407851028442382812e+01,-6.202779293060302734e+00,6.122378158569335938e+01,-1.623752899169921875e+02,6.572724151611328125e+01,-1.090197601318359375e+02,8.711251068115234375e+01,1.824069976806640625e+01,6.236246871948242188e+01,1.718768615722656250e+02,3.251754379272460938e+01,5.575305938720703125e+01
1.080000028014183044e-01,2.000000000000000000e+00,3.406869888305664062e+01,-6.198223114013671875e+00,6.122083663940429688e+01,-1.623756866455078125e+02,6.572737121582031250e+01,-1.090186691284179688e+02,8.711074829101562500e+01,1.823982429504394531e+01,6.236148452758789062e+01,1.718771514892578125e+02,3.251801300048828125e+01,5.575284194946289062e+01
1.120000034570693970e-01,2.000000000000000000e+00,3.405696105957031250e+01,-6.192634105682373047e+00,6.121703338623046875e+01,-1.623763732910156250e+02,6.572754669189453125e+01,-1.090170364379882812e+02,8.710800933837890625e+01,1.823840522766113281e+01,6.235981369018554688e+01,1.718776702880859375e+02,3.251882934570312500e+01,5.575241851806640625e+01
1.159999966621398926e-01,2.000000000000000000e+00,3.404291915893554688e+01,-6.185862064361572266e+00,6.121221160888671875e+01,-1.623773803710937500e+02,6.572779083251953125e+01,-1.090147552490234375e+02,8.710402679443359375e+01,1.823625755310058594e+01,6.235718917846679688e+01,1.718785400390625000e+02,3.252014160156250000e+01,5.575170135498046875e+01
1.199999973177909851e-01,2.000000000000000000e+00,3.402602386474609375e+01,-6.177703380584716797e+00,6.120617294311523438e+01,-1.623787994384765625e+02,6.572811889648437500e+01,-1.090116806030273438e+02,8.709856414794921875e+01,1.823319816589355469e+01,6.235332870483398438e+01,1.718798828125000000e+02,3.252211761474609375e+01,5.575056838989257812e+01
1.239999979734420776e-01,2.000000000000000000e+00,3.400583648681640625e+01,-6.167987823486328125e+00,6.119874954223632812e+01,-1.623807220458984375e+02,6.572853851318359375e+01,-1.090076675415039062e+02,8.709140014648437500e+01,1.822904968261718750e+01,6.234796142578125000e+01,1.718817901611328125e+02,3.252491760253906250e+01,5.574890899658203125e+01
1.280000060796737671e-01,2.000000000000000000e+00,3.398215866088867188e+01,-6.156675338745117188e+00,6.118982696533203125e+01,-1.623831939697265625e+02,6.572906494140625000e+01,-1.090026016235351562e+02,8.708228302001953125e+01,1.822362709045410156e+01,6.234080886840820312e+01,1.718844146728515625e+02,3.252869415283203125e+01,5.574662017822265625e+01
1.309999972581863403e-01,2.000000000000000000e+00,3.395504760742187500e+01,-6.143839836120605469e+00,6.117937088012695312e+01,-1.623863220214843750e+02,6.572969818115234375e+01,-1.089963531494140625e+02,8.707095336914062500e+01,1.821676445007324219e+01,6.233163833618164062e+01,1.718878173828125000e+02,3.253357696533203125e+01,5.574361801147460938e+01
1.360000073909759521e-01,2.000000000000000000e+00,3.392459869384765625e+01,-6.129571914672851562e+00,6.116735839843750000e+01,-1.623901672363281250e+02,6.573044586181640625e+01,-1.089888229370117188e+02,8.705720520019531250e+01,1.820833206176757812e+01,6.232026672363281250e+01,1.718920898437500000e+02,3.253966522216796875e+01,5.573983383178710938e+01
1.389999985694885254e-01,2.000000000000000000e+00,3.389082717895507812e+01,-6.113904476165771484e+00,6.115375900268554688e+01,-1.623947448730468750e+02,6.573133087158203125e+01,-1.089799728393554688e+02,8.704093170166015625e+01,1.819825935363769531e+01,6.230659866333007812e+01,1.718972625732421875e+02,3.254700851440429688e+01,5.573523330688476562e+01
